ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-05-03,1461.9582816374411,-1797.0299355505454,3466.9293470511807,1461.9582816374411,1461.9582816374411,-560.1725627567808,-560.1725627567808,-560.1725627567808,-1.781404488855986,-1.781404488855986,-1.781404488855986,-558.3911582679249,-558.3911582679249,-558.3911582679249,0.0,0.0,0.0,901.7857188806603
2014-05-04,1462.149924241096,-1746.97775393007,3594.6030952495435,1462.149924241096,1462.149924241096,-423.5093558246941,-423.5093558246941,-423.5093558246941,145.78373138386425,145.78373138386425,145.78373138386425,-569.2930872085584,-569.2930872085584,-569.2930872085584,0.0,0.0,0.0,1038.640568416402
2014-05-05,1462.3415668447508,-1283.0234729694728,4022.6981239465485,1462.3415668447508,1462.3415668447508,-176.76958532433966,-176.76958532433966,-176.76958532433966,401.1083336378114,401.1083336378114,401.1083336378114,-577.8779189621512,-577.8779189621512,-577.8779189621512,0.0,0.0,0.0,1285.571981520411
2014-05-06,1462.5332094484056,-2070.0014920903086,3309.2612477223665,1462.5332094484056,1462.5332094484056,-682.4706252549763,-682.4706252549763,-682.4706252549763,-98.72540762600946,-98.72540762600946,-98.72540762600946,-583.7452176289669,-583.7452176289669,-583.7452176289669,0.0,0.0,0.0,780.0625841934293
2014-05-07,1462.7248520520604,-2525.9044594690004,2694.8205129452986,1462.7248520520604,1462.7248520520604,-1457.1138873507462,-1457.1138873507462,-1457.1138873507462,-870.5608899135979,-870.5608899135979,-870.5608899135979,-586.5529974371482,-586.5529974371482,-586.5529974371482,0.0,0.0,0.0,5.610964701314288
2014-05-08,1462.9164946557153,-1751.4359491666862,3649.3322310100907,1462.9164946557153,1462.9164946557153,-479.07509896755226,-479.07509896755226,-479.07509896755226,106.95281404404346,106.95281404404346,106.95281404404346,-586.0279130115957,-586.0279130115957,-586.0279130115957,0.0,0.0,0.0,983.841395688163
2014-05-09,1463.1081372593703,-1372.5042142829693,3821.266312394728,1463.1081372593703,1463.1081372593703,-264.75058229918426,-264.75058229918426,-264.75058229918426,317.2228229612622,317.2228229612622,317.2228229612622,-581.9734052604466,-581.9734052604466,-581.9734052604466,0.0,0.0,0.0,1198.357554960186
2014-05-10,1463.2997798630252,-1838.6469337978967,3523.3580574224734,1463.2997798630252,1463.2997798630252,-576.0570255598118,-576.0570255598118,-576.0570255598118,-1.78140449024668,-1.78140449024668,-1.78140449024668,-574.2756210695652,-574.2756210695652,-574.2756210695652,0.0,0.0,0.0,887.2427543032134
2014-05-11,1463.49142246668,-1707.9937116376575,3708.666454271633,1463.49142246668,1463.49142246668,-417.1232586055722,-417.1232586055722,-417.1232586055722,145.78373138448626,145.78373138448626,145.78373138448626,-562.9069899900585,-562.9069899900585,-562.9069899900585,0.0,0.0,0.0,1046.3681638611079
2014-05-12,1463.6830650703348,-1406.2931092602284,3951.6381731960314,1463.6830650703348,1463.6830650703348,-146.81907400509962,-146.81907400509962,-146.81907400509962,401.1083336375384,401.1083336375384,401.1083336375384,-547.9274076426381,-547.9274076426381,-547.9274076426381,0.0,0.0,0.0,1316.8639910652353
2014-05-13,1463.8747076739896,-1759.0024828248497,3497.260262008735,1463.8747076739896,1463.8747076739896,-628.2084494201686,-628.2084494201686,-628.2084494201686,-98.72540762264462,-98.72540762264462,-98.72540762264462,-529.483041797524,-529.483041797524,-529.483041797524,0.0,0.0,0.0,835.6662582538211
2014-05-14,1464.0663502776445,-2690.963200279043,2827.087221340692,1464.0663502776445,1464.0663502776445,-1378.363731130616,-1378.363731130616,-1378.363731130616,-870.5608899138184,-870.5608899138184,-870.5608899138184,-507.8028412167978,-507.8028412167978,-507.8028412167978,0.0,0.0,0.0,85.70261914702837
2014-05-16,1464.4496354849541,-1522.777833312487,4029.5326405344836,1464.4496354849541,1464.4496354849541,-138.80596360045666,-138.80596360045666,-138.80596360045666,317.222822960551,317.222822960551,317.222822960551,-456.0287865610076,-456.0287865610076,-456.0287865610076,0.0,0.0,0.0,1325.6436718844975
2014-05-17,1464.641278088609,-1631.7447114974589,3866.5951385411945,1464.641278088609,1464.641278088609,-428.5277441892737,-428.5277441892737,-428.5277441892737,-1.7814044897741335,-1.7814044897741335,-1.7814044897741335,-426.7463396994995,-426.7463396994995,-426.7463396994995,0.0,0.0,0.0,1036.1135338993354
2014-05-18,1464.8329206922638,-1455.2133018981249,3902.922714538199,1464.8329206922638,1464.8329206922638,-250.04705310389363,-250.04705310389363,-250.04705310389363,145.7837313851084,145.7837313851084,145.7837313851084,-395.83078448900204,-395.83078448900204,-395.83078448900204,0.0,0.0,0.0,1214.7858675883701
2014-05-19,1465.0245632959186,-965.5890267908794,3869.300149311974,1465.0245632959186,1465.0245632959186,37.30341861232191,37.30341861232191,37.30341861232191,401.1083336383027,401.1083336383027,401.1083336383027,-363.80491502598085,-363.80491502598085,-363.80491502598085,0.0,0.0,0.0,1502.3279819082404
2014-05-20,1465.2162058995734,-1625.585425630729,3773.0988549356034,1465.2162058995734,1465.2162058995734,-429.94183080024874,-429.94183080024874,-429.94183080024874,-98.72540762326945,-98.72540762326945,-98.72540762326945,-331.2164231769793,-331.2164231769793,-331.2164231769793,0.0,0.0,0.0,1035.2743750993247
2014-05-21,1465.4078485032283,-2226.466664248174,2976.8525598858987,1465.4078485032283,1465.4078485032283,-1169.185699926171,-1169.185699926171,-1169.185699926171,-870.5608899137106,-870.5608899137106,-870.5608899137106,-298.62481001246067,-298.62481001246067,-298.62481001246067,0.0,0.0,0.0,296.22214857705717
2014-05-22,1465.599491106883,-1108.208570414319,3918.5458736022974,1465.599491106883,1465.599491106883,-159.6354066122669,-159.6354066122669,-159.6354066122669,106.95281404520057,106.95281404520057,106.95281404520057,-266.58822065746745,-266.58822065746745,-266.58822065746745,0.0,0.0,0.0,1305.9640844946161
2014-05-23,1465.7911337105381,-1148.9414552160954,4246.794926676639,1465.7911337105381,1465.7911337105381,81.57227437887902,81.57227437887902,81.57227437887902,317.2228229605767,317.2228229605767,317.2228229605767,-235.65054858169765,-235.65054858169765,-235.65054858169765,0.0,0.0,0.0,1547.3634080894171
2014-05-24,1465.9827763044113,-1341.6617458727028,3765.8855023009664,1465.9827763044113,1465.9827763044113,-208.11054361892835,-208.11054361892835,-208.11054361892835,-1.7814044886215066,-1.7814044886215066,-1.7814044886215066,-206.3291391303069,-206.3291391303069,-206.3291391303069,0.0,0.0,0.0,1257.872232685483
2014-05-25,1466.1744188982848,-1356.3977915455266,3899.467576675218,1466.1744188982848,1466.1744188982848,-33.31966596309426,-33.31966596309426,-33.31966596309426,145.78373138366604,145.78373138366604,145.78373138366604,-179.10339734676026,-179.10339734676026,-179.10339734676026,0.0,0.0,0.0,1432.8547529351906
2014-05-26,1466.366061492158,-883.7765972396212,4377.928839223455,1466.366061492158,1466.366061492158,246.703760832146,246.703760832146,246.703760832146,401.1083336380297,401.1083336380297,401.1083336380297,-154.40457280588376,-154.40457280588376,-154.40457280588376,0.0,0.0,0.0,1713.069822324304
2014-05-27,1466.5577040860312,-1544.546627142707,3958.146413928446,1466.5577040860312,1466.5577040860312,-231.332362954412,-231.332362954412,-231.332362954412,-98.7254076243317,-98.7254076243317,-98.7254076243317,-132.6069553300803,-132.6069553300803,-132.6069553300803,0.0,0.0,0.0,1235.2253411316192
2014-05-28,1466.7493466799044,-2076.1074268025036,2990.734240522579,1466.7493466799044,1466.7493466799044,-984.5815612804741,-984.5815612804741,-984.5815612804741,-870.5608899135573,-870.5608899135573,-870.5608899135573,-114.02067136691697,-114.02067136691697,-114.02067136691697,0.0,0.0,0.0,482.1677853994303
2014-05-30,1467.132631867651,-974.2587725958585,4391.664014038346,1467.132631867651,1467.132631867651,229.85196327187563,229.85196327187563,229.85196327187563,317.2228229613848,317.2228229613848,317.2228229613848,-87.37085968950919,-87.37085968950919,-87.37085968950919,0.0,0.0,0.0,1696.9845951395266
2014-05-31,1467.3242744615243,-1119.1699748220155,4018.9752871440346,1467.3242744615243,1467.3242744615243,-81.3482308694441,-81.3482308694441,-81.3482308694441,-1.781404489080507,-1.781404489080507,-1.781404489080507,-79.56682638036355,-79.56682638036355,-79.56682638036355,0.0,0.0,0.0,1385.9760435920803
2014-06-01,1467.5159170553977,-1174.1489599570064,4326.30159332594,1467.5159170553977,1467.5159170553977,70.2922607394149,70.2922607394149,70.2922607394149,145.78373138522986,145.78373138522986,145.78373138522986,-75.49147064581496,-75.49147064581496,-75.49147064581496,0.0,0.0,0.0,1537.8081777948125
2014-06-02,1467.707559649271,-818.006105779854,4412.2820466855055,1467.707559649271,1467.707559649271,326.01917879301044,326.01917879301044,326.01917879301044,401.10833363775674,401.10833363775674,401.10833363775674,-75.08915484474628,-75.08915484474628,-75.08915484474628,0.0,0.0,0.0,1793.7267384422814
2014-06-03,1467.8992022431441,-1393.963845536692,3848.920104501351,1467.8992022431441,1467.8992022431441,-176.96027091914917,-176.96027091914917,-176.96027091914917,-98.72540762451919,-98.72540762451919,-98.72540762451919,-78.23486329462992,-78.23486329462992,-78.23486329462992,0.0,0.0,0.0,1290.938931323995
2014-06-04,1468.0908448370176,-2254.6170194694164,3096.7120066209454,1468.0908448370176,1468.0908448370176,-955.3002476886614,-955.3002476886614,-955.3002476886614,-870.5608899137777,-870.5608899137777,-870.5608899137777,-84.73935777488369,-84.73935777488369,-84.73935777488369,0.0,0.0,0.0,512.7905971483561
2014-06-06,1468.4741300247642,-928.8198216016226,4241.541195271315,1468.4741300247642,1468.4741300247642,210.43591780631914,210.43591780631914,210.43591780631914,317.22282296141054,317.22282296141054,317.22282296141054,-106.7869051550914,-106.7869051550914,-106.7869051550914,0.0,0.0,0.0,1678.9100478310834
2014-06-07,1468.6657726186374,-1370.0997176224937,3888.6404777425446,1468.6657726186374,1468.6657726186374,-123.47595790622658,-123.47595790622658,-123.47595790622658,-1.7814044886080325,-1.7814044886080325,-1.7814044886080325,-121.69455341761856,-121.69455341761856,-121.69455341761856,0.0,0.0,0.0,1345.189814712411
2014-06-08,1468.8574152125107,-1085.314989313081,4297.737135688122,1468.8574152125107,1468.8574152125107,7.075733221561479,7.075733221561479,7.075733221561479,145.78373138491025,145.78373138491025,145.78373138491025,-138.70799816334875,-138.70799816334875,-138.70799816334875,0.0,0.0,0.0,1475.933148434072
2014-06-09,1469.0490578063839,-697.9582264992093,4235.045231695544,1469.0490578063839,1469.0490578063839,243.6743173074154,243.6743173074154,243.6743173074154,401.10833363726255,401.10833363726255,401.10833363726255,-157.43401632984708,-157.43401632984708,-157.43401632984708,0.0,0.0,0.0,1712.7233751137992
2014-06-10,1469.240700400257,-1556.7792225339663,3805.994432178924,1469.240700400257,1469.240700400257,-276.19198079733417,-276.19198079733417,-276.19198079733417,-98.72540762358659,-98.72540762358659,-98.72540762358659,-177.46657317374752,-177.46657317374752,-177.46657317374752,0.0,0.0,0.0,1193.048719602923
2014-06-13,1469.8156281818772,-1089.20967000715,4105.967345329049,1469.8156281818772,1469.8156281818772,75.87214994350647,75.87214994350647,75.87214994350647,317.2228229614362,317.2228229614362,317.2228229614362,-241.35067301792972,-241.35067301792972,-241.35067301792972,0.0,0.0,0.0,1545.6877781253836
2014-06-14,1470.0072707757504,-1379.1768808888478,3867.3732885756262,1470.0072707757504,1470.0072707757504,-264.40246963151486,-264.40246963151486,-264.40246963151486,-1.7814044899986288,-1.7814044899986288,-1.7814044899986288,-262.62106514151617,-262.62106514151617,-262.62106514151617,0.0,0.0,0.0,1205.6048011442356
2014-06-15,1470.1989133696236,-1409.1474036277796,3961.2173954159593,1470.1989133696236,1470.1989133696236,-137.51204051429883,-137.51204051429883,-137.51204051429883,145.78373138346785,145.78373138346785,145.78373138346785,-283.29577189776666,-283.29577189776666,-283.29577189776666,0.0,0.0,0.0,1332.6868728553247
2014-06-16,1470.390555963497,-1014.6132269735537,4002.5540464791193,1470.390555963497,1470.390555963497,98.0340985187213,98.0340985187213,98.0340985187213,401.1083336377548,401.1083336377548,401.1083336377548,-303.0742351190335,-303.0742351190335,-303.0742351190335,0.0,0.0,0.0,1568.4246544822183
2014-06-17,1470.58219855737,-1623.9643496219896,3826.9469755877426,1470.58219855737,1470.58219855737,-420.42138388892386,-420.42138388892386,-420.42138388892386,-98.72540762421137,-98.72540762421137,-98.72540762421137,-321.69597626471244,-321.69597626471244,-321.69597626471244,0.0,0.0,0.0,1050.1608146684462
2014-06-18,1470.7738411512435,-2275.2104112921775,3013.537549849741,1470.7738411512435,1470.7738411512435,-1209.5048563849427,-1209.5048563849427,-1209.5048563849427,-870.5608899134937,-870.5608899134937,-870.5608899134937,-338.94396647144936,-338.94396647144936,-338.94396647144936,0.0,0.0,0.0,261.2689847663007
2014-06-20,1471.15712633899,-1088.5010213743753,4011.7540337056244,1471.15712633899,1471.15712633899,-51.456210645869355,-51.456210645869355,-51.456210645869355,317.222822961853,317.222822961853,317.222822961853,-368.67903360772243,-368.67903360772243,-368.67903360772243,0.0,0.0,0.0,1419.7009156931208
2014-06-21,1471.3487689328633,-1610.7224860111744,3892.4389043868946,1471.3487689328633,1471.3487689328633,-382.7430862293586,-382.7430862293586,-382.7430862293586,-1.7814044888459897,-1.7814044888459897,-1.7814044888459897,-380.96168174051263,-380.96168174051263,-380.96168174051263,0.0,0.0,0.0,1088.6056827035047
2014-06-22,1471.5404115267365,-1278.6493327421122,4032.028524427268,1471.5404115267365,1471.5404115267365,-245.6759737344864,-245.6759737344864,-245.6759737344864,145.78373138408995,145.78373138408995,145.78373138408995,-391.4597051185763,-391.4597051185763,-391.4597051185763,0.0,0.0,0.0,1225.86443779225
2014-06-23,1471.73205412061,-1206.8167398185649,4204.283029166448,1471.73205412061,1471.73205412061,0.9284937731437632,0.9284937731437632,0.9284937731437632,401.10833363748173,401.10833363748173,401.10833363748173,-400.1798398643381,-400.1798398643381,-400.1798398643381,0.0,0.0,0.0,1472.6605478937538
2014-06-24,1471.9236967144832,-1518.138799285368,3608.7415847808606,1471.9236967144832,1471.9236967144832,-505.8923618116641,-505.8923618116641,-505.8923618116641,-98.7254076248363,-98.7254076248363,-98.7254076248363,-407.16695418682775,-407.16695418682775,-407.16695418682775,0.0,0.0,0.0,966.031334902819
2014-06-25,1472.1153393083566,-2639.498632594951,2743.2059627876033,1472.1153393083566,1472.1153393083566,-1283.0606215640805,-1283.0606215640805,-1283.0606215640805,-870.5608899133858,-870.5608899133858,-870.5608899133858,-412.4997316506945,-412.4997316506945,-412.4997316506945,0.0,0.0,0.0,189.0547177442761
2014-06-27,1472.498624496103,-1285.448884861009,4252.607117985298,1472.498624496103,1472.498624496103,-101.43333412563385,-101.43333412563385,-101.43333412563385,317.22282296114184,317.22282296114184,317.22282296114184,-418.6561570867757,-418.6561570867757,-418.6561570867757,0.0,0.0,0.0,1371.0652903704693
2014-06-28,1472.6902670899763,-1516.9557037393208,3691.950701520326,1472.6902670899763,1472.6902670899763,-421.54144505477643,-421.54144505477643,-421.54144505477643,-1.7814044893050516,-1.7814044893050516,-1.7814044893050516,-419.76004056547134,-419.76004056547134,-419.76004056547134,0.0,0.0,0.0,1051.1488220351998
2014-06-29,1472.8819096838495,-1595.2687605939668,3737.6598252868175,1472.8819096838495,1472.8819096838495,-273.9750715390448,-273.9750715390448,-273.9750715390448,145.78373138377032,145.78373138377032,145.78373138377032,-419.7588029228151,-419.7588029228151,-419.7588029228151,0.0,0.0,0.0,1198.9068381448046
2014-06-30,1473.073552277723,-1255.5857032066858,4182.5753507632535,1473.073552277723,1473.073552277723,-17.712241710167827,-17.712241710167827,-17.712241710167827,401.1083336379741,401.1083336379741,401.1083336379741,-418.820575348142,-418.820575348142,-418.820575348142,0.0,0.0,0.0,1455.3613105675552
2014-07-01,1473.2651948715961,-1669.8052797396672,3814.6461519584154,1473.2651948715961,1473.2651948715961,-515.8403165725018,-515.8403165725018,-515.8403165725018,-98.72540762346627,-98.72540762346627,-98.72540762346627,-417.1149089490356,-417.1149089490356,-417.1149089490356,0.0,0.0,0.0,957.4248782990943
2014-07-02,1473.4568374654696,-2471.424561860647,3046.618291641491,1473.4568374654696,1473.4568374654696,-1285.3687472941763,-1285.3687472941763,-1285.3687472941763,-870.5608899136064,-870.5608899136064,-870.5608899136064,-414.8078573805702,-414.8078573805702,-414.8078573805702,0.0,0.0,0.0,188.0880901712933
2014-07-04,1473.840122653216,-1484.4404083900429,4141.441040082166,1473.840122653216,1473.840122653216,-91.78771586764005,-91.78771586764005,-91.78771586764005,317.22282296116754,317.22282296116754,317.22282296116754,-409.01053882880757,-409.01053882880757,-409.01053882880757,0.0,0.0,0.0,1382.0524067855758
